iris_code,an,n_accidents,share_pedestrian,share_bike,n_dead,n_hospital,total_victims,iris_year,share_dead,share_hospital,earliest_year,n,treatment,total_victims_per_accident,dead_per_accident
751083203,2011,11,0.18181818181818182,0.09090909090909091,0,2,21,7510832032011,0,0.09523809523809523,NA,NA,0,1.9090909090909092,0
751083203,2012,12,0.3333333333333333,0.08333333333333333,0,1,24,7510832032012,0,0.041666666666666664,NA,NA,0,2,0
751083203,2013,16,0.125,0.0625,0,2,29,7510832032013,0,0.06896551724137931,NA,NA,0,1.8125,0
751083203,2014,12,0.08333333333333333,0.16666666666666666,0,1,22,7510832032014,0,0.045454545454545456,NA,NA,0,1.8333333333333333,0
751083203,2015,7,0.42857142857142855,0,1,1,14,7510832032015,0.07142857142857142,0.07142857142857142,NA,NA,0,2,0.14285714285714285
751083203,2016,10,0.4,0.1,0,0,20,7510832032016,0,0,NA,NA,0,2,0
751083203,2017,15,0.2,0.2,16,0,27,7510832032017,0.5925925925925926,0,NA,NA,0,1.8,1.0666666666666667
751083203,2018,14,0.2857142857142857,0.14285714285714285,13,2,27,7510832032018,0.48148148148148145,0.07407407407407407,NA,NA,0,1.9285714285714286,0.9285714285714286
751083203,2019,12,0.16666666666666666,0,13,0,29,7510832032019,0.4482758620689655,0,NA,NA,0,2.4166666666666665,1.0833333333333333
751083203,2020,8,0.125,0,10,0,15,7510832032020,0.6666666666666666,0,NA,NA,0,1.875,1.25
751083204,2005,3,0.3333333333333333,0.3333333333333333,0,1,7,7510832042005,0,0.14285714285714285,NA,NA,0,2.3333333333333335,0
751083204,2006,2,0,0,0,0,4,7510832042006,0,0,NA,NA,0,2,0
751083204,2007,6,0.3333333333333333,0,0,0,11,7510832042007,0,0,NA,NA,0,1.8333333333333333,0
751083204,2008,5,0.2,0,0,0,13,7510832042008,0,0,NA,NA,0,2.6,0
751083204,2009,3,0,0,0,0,7,7510832042009,0,0,NA,NA,0,2.3333333333333335,0
751083204,2010,6,0,0,1,1,12,7510832042010,0.08333333333333333,0.08333333333333333,NA,NA,0,2,0.16666666666666666
751083204,2011,8,0.25,0,0,1,13,7510832042011,0,0.07692307692307693,NA,NA,0,1.625,0
751083204,2012,4,0,0,0,1,9,7510832042012,0,0.1111111111111111,NA,NA,0,2.25,0
751083204,2013,3,0.3333333333333333,0.3333333333333333,0,1,6,7510832042013,0,0.16666666666666666,NA,NA,0,2,0
751083204,2014,6,0,0,0,0,13,7510832042014,0,0,NA,NA,0,2.1666666666666665,0
751083204,2015,7,0.42857142857142855,0,0,1,13,7510832042015,0,0.07692307692307693,NA,NA,0,1.8571428571428572,0
751083204,2016,12,0.16666666666666666,0.08333333333333333,0,4,23,7510832042016,0,0.17391304347826086,NA,NA,0,1.9166666666666667,0
751083204,2017,3,0.6666666666666666,0,4,1,7,7510832042017,0.5714285714285714,0.14285714285714285,NA,NA,0,2.3333333333333335,1.3333333333333333
751083204,2018,5,0.8,0,8,1,15,7510832042018,0.5333333333333333,0.06666666666666667,NA,NA,0,3,1.6
751083204,2019,9,0.2222222222222222,0,11,0,18,7510832042019,0.6111111111111112,0,NA,NA,0,2,1.2222222222222223
751083204,2020,12,0.16666666666666666,0,12,1,20,7510832042020,0.6,0.05,NA,NA,0,1.6666666666666667,1
751083205,2005,1,0,0,0,0,2,7510832052005,0,0,NA,NA,0,2,0
751083205,2006,4,0.75,0,0,0,8,7510832052006,0,0,NA,NA,0,2,0
751083205,2007,5,0.4,0.4,0,0,10,7510832052007,0,0,NA,NA,0,2,0
751083205,2008,4,0.25,0,0,1,7,7510832052008,0,0.14285714285714285,NA,NA,0,1.75,0
751083205,2009,4,0,0,0,0,8,7510832052009,0,0,NA,NA,0,2,0
751083205,2010,4,0.25,0.25,0,1,8,7510832052010,0,0.125,NA,NA,0,2,0
751083205,2011,4,0.5,0.25,0,0,7,7510832052011,0,0,NA,NA,0,1.75,0
751083205,2012,6,0.16666666666666666,0,0,0,10,7510832052012,0,0,NA,NA,0,1.6666666666666667,0
751083205,2013,5,0.4,0.2,0,0,10,7510832052013,0,0,NA,NA,0,2,0
751083205,2014,6,0.5,0,0,1,11,7510832052014,0,0.09090909090909091,NA,NA,0,1.8333333333333333,0
751083205,2015,5,0.2,0,0,0,9,7510832052015,0,0,NA,NA,0,1.8,0
751083205,2016,9,0.4444444444444444,0.1111111111111111,0,3,18,7510832052016,0,0.16666666666666666,NA,NA,0,2,0
751083205,2017,5,0.2,0,6,0,11,7510832052017,0.5454545454545454,0,NA,NA,0,2.2,1.2
751083205,2018,8,0.25,0.125,7,1,16,7510832052018,0.4375,0.0625,NA,NA,0,2,0.875
751083205,2019,8,0.375,0,7,2,16,7510832052019,0.4375,0.125,NA,NA,0,2,0.875
751083205,2020,6,0.16666666666666666,0,9,0,15,7510832052020,0.6,0,NA,NA,0,2.5,1.5
751083206,2005,4,0,0,0,0,7,7510832062005,0,0,NA,NA,0,1.75,0
751083206,2006,9,0.2222222222222222,0,0,1,17,7510832062006,0,0.058823529411764705,NA,NA,0,1.8888888888888888,0
751083206,2007,8,0.25,0.125,0,1,15,7510832062007,0,0.06666666666666667,NA,NA,0,1.875,0
751083206,2008,13,0.23076923076923078,0.07692307692307693,1,0,27,7510832062008,0.037037037037037035,0,NA,NA,0,2.076923076923077,0.07692307692307693
751083206,2009,8,0.125,0.125,0,1,15,7510832062009,0,0.06666666666666667,NA,NA,0,1.875,0
751083206,2010,5,0.6,0,0,1,9,7510832062010,0,0.1111111111111111,NA,NA,0,1.8,0
751083206,2011,7,0.42857142857142855,0,0,0,14,7510832062011,0,0,NA,NA,0,2,0
751083206,2012,6,0.3333333333333333,0.3333333333333333,0,0,10,7510832062012,0,0,NA,NA,0,1.6666666666666667,0
751083206,2013,7,0.8571428571428571,0,0,0,15,7510832062013,0,0,NA,NA,0,2.142857142857143,0
751083206,2014,5,0.2,0.2,0,0,12,7510832062014,0,0,NA,NA,0,2.4,0
751083206,2015,5,0.2,0,0,0,9,7510832062015,0,0,NA,NA,0,1.8,0
751083206,2016,7,0.42857142857142855,0,0,1,13,7510832062016,0,0.07692307692307693,NA,NA,0,1.8571428571428572,0
751083206,2017,15,0.3333333333333333,0.2,14,1,28,7510832062017,0.5,0.03571428571428571,NA,NA,0,1.8666666666666667,0.9333333333333333
751083206,2018,1,1,0,1,0,2,7510832062018,0.5,0,NA,NA,0,2,1
751083206,2019,6,0.16666666666666666,0,6,0,12,7510832062019,0.5,0,NA,NA,0,2,1
751083206,2020,4,0,0,5,0,6,7510832062020,0.8333333333333334,0,NA,NA,0,1.5,1.25
751083207,2005,4,0.5,0,0,0,8,7510832072005,0,0,NA,NA,0,2,0
751083207,2006,2,0,0,0,0,5,7510832072006,0,0,NA,NA,0,2.5,0
751083207,2007,7,0.42857142857142855,0.14285714285714285,0,0,14,7510832072007,0,0,NA,NA,0,2,0
751083207,2008,4,0,0.5,0,0,9,7510832072008,0,0,NA,NA,0,2.25,0
751083207,2009,4,0.5,0.25,0,0,8,7510832072009,0,0,NA,NA,0,2,0
751083207,2010,1,1,0,0,0,2,7510832072010,0,0,NA,NA,0,2,0
751083207,2011,7,0.42857142857142855,0.5714285714285714,1,0,12,7510832072011,0.08333333333333333,0,NA,NA,0,1.7142857142857142,0.14285714285714285
751083207,2012,6,0.6666666666666666,0.16666666666666666,0,0,12,7510832072012,0,0,NA,NA,0,2,0
751083207,2013,3,0,0.3333333333333333,0,0,6,7510832072013,0,0,NA,NA,0,2,0
751083207,2014,5,0.4,0.4,0,0,9,7510832072014,0,0,NA,NA,0,1.8,0
751083207,2015,5,1,0,0,1,9,7510832072015,0,0.1111111111111111,NA,NA,0,1.8,0
751083207,2016,3,0.3333333333333333,0.3333333333333333,0,1,5,7510832072016,0,0.2,NA,NA,0,1.6666666666666667,0
751083207,2017,2,0,0.5,3,0,4,7510832072017,0.75,0,NA,NA,0,2,1.5
751083207,2018,4,0.75,0.25,3,1,7,7510832072018,0.42857142857142855,0.14285714285714285,NA,NA,0,1.75,0.75
751083207,2019,5,0.4,0,5,0,10,7510832072019,0.5,0,NA,NA,0,2,1
751083208,2005,10,0.5,0.1,0,0,19,7510832082005,0,0,NA,NA,0,1.9,0
751083208,2006,5,0.6,0.2,0,1,12,7510832082006,0,0.08333333333333333,NA,NA,0,2.4,0
751083208,2007,12,0.6666666666666666,0,0,3,21,7510832082007,0,0.14285714285714285,NA,NA,0,1.75,0
751083208,2008,24,0.3333333333333333,0.08333333333333333,1,1,47,7510832082008,0.02127659574468085,0.02127659574468085,NA,NA,0,1.9583333333333333,0.041666666666666664
751083208,2009,20,0.35,0.1,0,6,41,7510832082009,0,0.14634146341463414,NA,NA,0,2.05,0
751083208,2010,7,0.14285714285714285,0.14285714285714285,0,1,14,7510832082010,0,0.07142857142857142,NA,NA,0,2,0
751083208,2011,11,0.8181818181818182,0.09090909090909091,0,2,24,7510832082011,0,0.08333333333333333,NA,NA,0,2.1818181818181817,0
751083208,2012,4,0.25,0.75,0,0,7,7510832082012,0,0,NA,NA,0,1.75,0
751083208,2013,16,0.25,0.1875,0,3,31,7510832082013,0,0.0967741935483871,NA,NA,0,1.9375,0
751083208,2014,8,0.5,0.125,0,3,15,7510832082014,0,0.2,NA,NA,0,1.875,0
751083208,2015,4,0.25,0,0,0,8,7510832082015,0,0,NA,NA,0,2,0
751083208,2016,6,0.16666666666666666,0.3333333333333333,0,0,13,7510832082016,0,0,NA,NA,0,2.1666666666666665,0
751083208,2017,12,0.5,0,12,0,25,7510832082017,0.48,0,NA,NA,0,2.0833333333333335,1
751083208,2018,8,0.25,0.125,8,1,18,7510832082018,0.4444444444444444,0.05555555555555555,NA,NA,0,2.25,1
751083208,2019,9,0.2222222222222222,0,9,0,23,7510832082019,0.391304347826087,0,NA,NA,0,2.5555555555555554,1
751083208,2020,7,0.42857142857142855,0,6,2,16,7510832082020,0.375,0.125,NA,NA,0,2.2857142857142856,0.8571428571428571
751083209,2005,3,0.3333333333333333,0,0,0,6,7510832092005,0,0,NA,NA,0,2,0
751083209,2006,5,0.6,0,0,2,9,7510832092006,0,0.2222222222222222,NA,NA,0,1.8,0
751083209,2007,13,0.23076923076923078,0,0,2,18,7510832092007,0,0.1111111111111111,NA,NA,0,1.3846153846153846,0
751083209,2008,14,0.07142857142857142,0,0,1,28,7510832092008,0,0.03571428571428571,NA,NA,0,2,0
751083209,2009,7,0.2857142857142857,0.14285714285714285,1,0,17,7510832092009,0.058823529411764705,0,NA,NA,0,2.4285714285714284,0.14285714285714285
751083209,2010,16,0.0625,0.0625,0,2,46,7510832092010,0,0.043478260869565216,NA,NA,0,2.875,0
751083209,2011,13,0.3076923076923077,0.3076923076923077,0,1,29,7510832092011,0,0.034482758620689655,NA,NA,0,2.230769230769231,0
751083209,2012,15,0.2,0.13333333333333333,0,2,25,7510832092012,0,0.08,NA,NA,0,1.6666666666666667,0
751083209,2013,9,0.1111111111111111,0.1111111111111111,0,1,17,7510832092013,0,0.058823529411764705,NA,NA,0,1.8888888888888888,0
751083209,2014,11,0.2727272727272727,0,0,1,21,7510832092014,0,0.047619047619047616,NA,NA,0,1.9090909090909092,0
751083209,2015,10,0,0,0,2,18,7510832092015,0,0.1111111111111111,NA,NA,0,1.8,0
751083209,2016,12,0.08333333333333333,0.16666666666666666,0,1,24,7510832092016,0,0.041666666666666664,NA,NA,0,2,0
751083209,2017,10,0.3,0.1,10,1,18,7510832092017,0.5555555555555556,0.05555555555555555,NA,NA,0,1.8,1
751083209,2018,5,0.2,0,4,1,11,7510832092018,0.36363636363636365,0.09090909090909091,NA,NA,0,2.2,0.8
751083209,2019,5,0.2,0,5,1,11,7510832092019,0.45454545454545453,0.09090909090909091,NA,NA,0,2.2,1
751083209,2020,6,0.16666666666666666,0,6,1,17,7510832092020,0.35294117647058826,0.058823529411764705,NA,NA,0,2.8333333333333335,1
751083210,2005,6,0.16666666666666666,0.16666666666666666,0,3,11,7510832102005,0,0.2727272727272727,NA,NA,0,1.8333333333333333,0
751083210,2006,4,0,0,0,0,6,7510832102006,0,0,NA,NA,0,1.5,0
751083210,2008,4,0.25,0.25,0,1,8,7510832102008,0,0.125,NA,NA,0,2,0
751083210,2009,8,0.375,0.25,0,2,17,7510832102009,0,0.11764705882352941,NA,NA,0,2.125,0
751083210,2010,5,0.4,0.2,0,1,10,7510832102010,0,0.1,NA,NA,0,2,0
751083210,2011,6,0.16666666666666666,0,0,1,11,7510832102011,0,0.09090909090909091,NA,NA,0,1.8333333333333333,0
751083210,2012,5,0.2,0,0,0,12,7510832102012,0,0,NA,NA,0,2.4,0
751083210,2013,8,0,0.125,0,0,18,7510832102013,0,0,NA,NA,0,2.25,0
751083210,2014,4,0.25,0,0,1,9,7510832102014,0,0.1111111111111111,NA,NA,0,2.25,0
751083210,2015,4,0.25,0,0,2,7,7510832102015,0,0.2857142857142857,NA,NA,0,1.75,0
751083210,2016,2,0.5,0,0,0,4,7510832102016,0,0,NA,NA,0,2,0
751083210,2017,6,0,0.16666666666666666,6,0,10,7510832102017,0.6,0,NA,NA,0,1.6666666666666667,1
751083210,2018,2,0,0,2,0,4,7510832102018,0.5,0,NA,NA,0,2,1
751083210,2019,2,0.5,0,3,0,4,7510832102019,0.75,0,NA,NA,0,2,1.5
751083210,2020,6,0.16666666666666666,0,6,0,15,7510832102020,0.4,0,NA,NA,0,2.5,1
751093301,2007,1,0,0,0,1,1,7510933012007,0,1,NA,NA,0,1,0
751093301,2008,1,0,0,0,0,3,7510933012008,0,0,NA,NA,0,3,0
751093301,2009,2,0,0.5,0,0,3,7510933012009,0,0,NA,NA,0,1.5,0
751093301,2010,1,0,0,0,1,1,7510933012010,0,1,NA,NA,0,1,0
751093301,2012,1,1,1,0,0,2,7510933012012,0,0,NA,NA,0,2,0
751093301,2013,4,0.25,0,0,0,6,7510933012013,0,0,NA,NA,0,1.5,0
751093301,2014,4,0.25,0,0,2,6,7510933012014,0,0.3333333333333333,NA,NA,0,1.5,0
751093301,2017,2,0.5,0,3,2,6,7510933012017,0.5,0.3333333333333333,NA,NA,0,3,1.5
751093301,2018,2,1,0,2,0,4,7510933012018,0.5,0,NA,NA,0,2,1
751093301,2019,3,0,0,3,0,4,7510933012019,0.75,0,NA,NA,0,1.3333333333333333,1
751093301,2020,3,0.3333333333333333,0,3,0,6,7510933012020,0.5,0,NA,NA,0,2,1
751093302,2005,1,1,0,0,1,1,7510933022005,0,1,NA,NA,0,1,0
751093302,2006,1,0,0,0,0,2,7510933022006,0,0,NA,NA,0,2,0
751093302,2007,2,0.5,0,0,0,4,7510933022007,0,0,NA,NA,0,2,0
751093302,2008,2,0.5,0,0,0,4,7510933022008,0,0,NA,NA,0,2,0
751093302,2009,5,0.2,0,0,0,9,7510933022009,0,0,NA,NA,0,1.8,0
751093302,2010,1,0,1,0,0,2,7510933022010,0,0,NA,NA,0,2,0
751093302,2011,2,0.5,0,0,1,4,7510933022011,0,0.25,NA,NA,0,2,0
751093302,2012,2,0.5,0,0,0,5,7510933022012,0,0,NA,NA,0,2.5,0
751093302,2013,4,0.25,0,0,0,7,7510933022013,0,0,NA,NA,0,1.75,0
751093302,2014,5,0.4,0.4,0,1,8,7510933022014,0,0.125,NA,NA,0,1.6,0
751093302,2015,4,0.5,0,0,0,7,7510933022015,0,0,NA,NA,0,1.75,0
751093302,2016,1,0,0,0,0,3,7510933022016,0,0,NA,NA,0,3,0
751093302,2017,4,0.25,0.25,6,0,8,7510933022017,0.75,0,NA,NA,0,2,1.5
751093302,2018,2,1,0.5,3,0,4,7510933022018,0.75,0,NA,NA,0,2,1.5
751093302,2019,2,0,0,2,0,6,7510933022019,0.3333333333333333,0,NA,NA,0,3,1
751093302,2020,2,0.5,0,1,1,6,7510933022020,0.16666666666666666,0.16666666666666666,NA,NA,0,3,0.5
751093303,2005,1,0,0,0,0,3,7510933032005,0,0,NA,NA,0,3,0
751093303,2007,4,0.25,0.5,0,1,7,7510933032007,0,0.14285714285714285,NA,NA,0,1.75,0
751093303,2008,2,0.5,0,0,1,3,7510933032008,0,0.3333333333333333,NA,NA,0,1.5,0
751093303,2009,4,0.5,0,0,2,9,7510933032009,0,0.2222222222222222,NA,NA,0,2.25,0
751093303,2010,1,0,0,0,0,2,7510933032010,0,0,NA,NA,0,2,0
751093303,2011,3,0.6666666666666666,0,0,0,6,7510933032011,0,0,NA,NA,0,2,0
751093303,2012,2,1,0,0,0,4,7510933032012,0,0,NA,NA,0,2,0
751093303,2013,3,0.6666666666666666,0,0,0,5,7510933032013,0,0,NA,NA,0,1.6666666666666667,0
751093303,2014,3,0.6666666666666666,0,0,1,6,7510933032014,0,0.16666666666666666,NA,NA,0,2,0
751093303,2015,1,1,0,0,0,2,7510933032015,0,0,NA,NA,0,2,0
751093303,2020,1,0,0,1,0,1,7510933032020,1,0,NA,NA,0,1,1
751093304,2006,2,0.5,0,0,0,3,7510933042006,0,0,2013,1,1,1.5,0
751093304,2007,5,0,0,0,0,9,7510933042007,0,0,2013,1,1,1.8,0
751093304,2008,11,0.2727272727272727,0.09090909090909091,0,1,19,7510933042008,0,0.05263157894736842,2013,1,1,1.7272727272727273,0
751093304,2010,2,0.5,0.5,0,0,4,7510933042010,0,0,2013,1,1,2,0
751093304,2011,1,1,0,0,0,2,7510933042011,0,0,2013,1,1,2,0
751093304,2012,7,0.42857142857142855,0.14285714285714285,0,0,14,7510933042012,0,0,2013,1,1,2,0
751093304,2013,5,0.4,0,0,0,8,7510933042013,0,0,2013,1,1,1.6,0
751093304,2014,3,0.3333333333333333,0,0,1,5,7510933042014,0,0.2,2013,1,1,1.6666666666666667,0
751093304,2015,2,0,0,0,0,4,7510933042015,0,0,2013,1,1,2,0
751093304,2016,4,0.75,0,0,0,8,7510933042016,0,0,2013,1,1,2,0
751093304,2018,1,0,0,1,0,2,7510933042018,0.5,0,2013,1,1,2,1
751093304,2019,4,0.25,0,4,0,11,7510933042019,0.36363636363636365,0,2013,1,1,2.75,1
751093304,2020,3,0,0,3,0,5,7510933042020,0.6,0,2013,1,1,1.6666666666666667,1
751093305,2005,3,0.3333333333333333,0,0,0,7,7510933052005,0,0,NA,NA,0,2.3333333333333335,0
751093305,2006,2,0,0,0,0,3,7510933052006,0,0,NA,NA,0,1.5,0
751093305,2007,3,0.3333333333333333,0.3333333333333333,0,0,6,7510933052007,0,0,NA,NA,0,2,0
751093305,2008,5,0.4,0.2,0,0,10,7510933052008,0,0,NA,NA,0,2,0
751093305,2009,9,0.3333333333333333,0,0,0,20,7510933052009,0,0,NA,NA,0,2.2222222222222223,0
751093305,2010,3,0.3333333333333333,0,0,1,5,7510933052010,0,0.2,NA,NA,0,1.6666666666666667,0
751093305,2011,6,0.3333333333333333,0,0,0,13,7510933052011,0,0,NA,NA,0,2.1666666666666665,0
751093305,2012,5,0.2,0.2,0,2,10,7510933052012,0,0.2,NA,NA,0,2,0
751093305,2013,4,0.25,0,0,0,10,7510933052013,0,0,NA,NA,0,2.5,0
751093305,2014,6,0.5,0.16666666666666666,0,0,9,7510933052014,0,0,NA,NA,0,1.5,0
751093305,2015,5,0.2,0.2,0,0,10,7510933052015,0,0,NA,NA,0,2,0
751093305,2016,5,0.2,0.2,0,0,11,7510933052016,0,0,NA,NA,0,2.2,0
751093305,2017,7,0.42857142857142855,0,7,1,15,7510933052017,0.4666666666666667,0.06666666666666667,NA,NA,0,2.142857142857143,1
751093305,2018,4,0.5,0,4,0,7,7510933052018,0.5714285714285714,0,NA,NA,0,1.75,1
751093305,2019,6,0.6666666666666666,0,7,0,14,7510933052019,0.5,0,NA,NA,0,2.3333333333333335,1.1666666666666667
751093305,2020,6,0.6666666666666666,0,6,1,12,7510933052020,0.5,0.08333333333333333,NA,NA,0,2,1
751093306,2005,4,0.5,0,0,0,8,7510933062005,0,0,2013,1,1,2,0
751093306,2006,3,0.3333333333333333,0,0,0,5,7510933062006,0,0,2013,1,1,1.6666666666666667,0
751093306,2007,8,0.125,0.125,0,0,17,7510933062007,0,0,2013,1,1,2.125,0
751093306,2008,12,0.25,0.08333333333333333,0,2,22,7510933062008,0,0.09090909090909091,2013,1,1,1.8333333333333333,0
751093306,2009,12,0.3333333333333333,0,0,3,23,7510933062009,0,0.13043478260869565,2013,1,1,1.9166666666666667,0
751093306,2010,7,0.42857142857142855,0.14285714285714285,0,0,12,7510933062010,0,0,2013,1,1,1.7142857142857142,0
751093306,2011,17,0.4117647058823529,0,0,0,31,7510933062011,0,0,2013,1,1,1.8235294117647058,0
751093306,2012,11,0.2727272727272727,0,0,0,23,7510933062012,0,0,2013,1,1,2.090909090909091,0
751093306,2013,10,0.4,0,0,0,19,7510933062013,0,0,2013,1,1,1.9,0
751093306,2014,9,0.3333333333333333,0.1111111111111111,0,3,15,7510933062014,0,0.2,2013,1,1,1.6666666666666667,0
751093306,2015,7,0.14285714285714285,0.2857142857142857,1,0,14,7510933062015,0.07142857142857142,0,2013,1,1,2,0.14285714285714285
751093306,2016,5,0.2,0.4,0,1,13,7510933062016,0,0.07692307692307693,2013,1,1,2.6,0
751093306,2017,3,0.6666666666666666,0,2,1,5,7510933062017,0.4,0.2,2013,1,1,1.6666666666666667,0.6666666666666666
751093306,2018,2,0.5,0,2,0,4,7510933062018,0.5,0,2013,1,1,2,1
751093306,2019,8,0.125,0,8,0,16,7510933062019,0.5,0,2013,1,1,2,1
751093306,2020,5,0.2,0,6,0,11,7510933062020,0.5454545454545454,0,2013,1,1,2.2,1.2
751093307,2005,1,1,0,0,0,2,7510933072005,0,0,NA,NA,0,2,0
751093307,2007,4,0.5,0,0,1,8,7510933072007,0,0.125,NA,NA,0,2,0
751093307,2008,2,0.5,0,0,1,3,7510933072008,0,0.3333333333333333,NA,NA,0,1.5,0
751093307,2009,3,0,0,0,1,6,7510933072009,0,0.16666666666666666,NA,NA,0,2,0
751093307,2010,5,0,0,0,0,11,7510933072010,0,0,NA,NA,0,2.2,0
751093307,2011,1,0,0,0,0,2,7510933072011,0,0,NA,NA,0,2,0
751093307,2012,1,1,0,0,1,2,7510933072012,0,0.5,NA,NA,0,2,0
751093307,2014,5,0,0,0,0,7,7510933072014,0,0,NA,NA,0,1.4,0
751093307,2015,2,0.5,0,0,0,4,7510933072015,0,0,NA,NA,0,2,0
751093307,2016,4,0.75,0,0,1,8,7510933072016,0,0.125,NA,NA,0,2,0
751093307,2017,4,0.5,0,4,0,7,7510933072017,0.5714285714285714,0,NA,NA,0,1.75,1
751093307,2019,4,0,0,4,0,7,7510933072019,0.5714285714285714,0,NA,NA,0,1.75,1
751093307,2020,4,0.5,0,4,0,6,7510933072020,0.6666666666666666,0,NA,NA,0,1.5,1
751093308,2005,2,0,0,0,0,3,7510933082005,0,0,NA,NA,0,1.5,0
751093308,2006,4,0.25,0,0,0,9,7510933082006,0,0,NA,NA,0,2.25,0
751093308,2007,5,0.8,0.4,0,0,10,7510933082007,0,0,NA,NA,0,2,0
751093308,2008,14,0.2857142857142857,0.07142857142857142,0,2,26,7510933082008,0,0.07692307692307693,NA,NA,0,1.8571428571428572,0
751093308,2009,7,0.42857142857142855,0,0,0,15,7510933082009,0,0,NA,NA,0,2.142857142857143,0
751093308,2010,12,0.25,0.16666666666666666,0,1,20,7510933082010,0,0.05,NA,NA,0,1.6666666666666667,0
751093308,2011,7,0.5714285714285714,0,0,1,17,7510933082011,0,0.058823529411764705,NA,NA,0,2.4285714285714284,0
751093308,2012,4,0.5,0.25,0,2,7,7510933082012,0,0.2857142857142857,NA,NA,0,1.75,0
751093308,2013,7,0.2857142857142857,0,0,0,11,7510933082013,0,0,NA,NA,0,1.5714285714285714,0
751093308,2014,6,0,0,0,1,16,7510933082014,0,0.0625,NA,NA,0,2.6666666666666665,0
751093308,2015,6,0.5,0.3333333333333333,0,2,10,7510933082015,0,0.2,NA,NA,0,1.6666666666666667,0
751093308,2016,4,0.5,0.25,0,1,9,7510933082016,0,0.1111111111111111,NA,NA,0,2.25,0
751093308,2017,2,1,0,1,1,4,7510933082017,0.25,0.25,NA,NA,0,2,0.5
751093308,2018,4,0.75,0,1,5,10,7510933082018,0.1,0.5,NA,NA,0,2.5,0.25
751093308,2019,8,0.375,0,8,0,17,7510933082019,0.47058823529411764,0,NA,NA,0,2.125,1
751093308,2020,7,0.14285714285714285,0,7,0,14,7510933082020,0.5,0,NA,NA,0,2,1
751093309,2006,2,0.5,0,0,0,3,7510933092006,0,0,NA,NA,0,1.5,0
751093309,2009,4,0.5,0.25,0,1,8,7510933092009,0,0.125,NA,NA,0,2,0
751093309,2010,1,0,0,0,0,2,7510933092010,0,0,NA,NA,0,2,0
751093309,2011,1,1,0,0,0,2,7510933092011,0,0,NA,NA,0,2,0
751093309,2012,5,0.4,0,0,0,9,7510933092012,0,0,NA,NA,0,1.8,0
751093309,2013,2,0,0,0,0,6,7510933092013,0,0,NA,NA,0,3,0
751093309,2015,1,1,0,0,0,2,7510933092015,0,0,NA,NA,0,2,0
751093309,2017,1,1,0,1,0,2,7510933092017,0.5,0,NA,NA,0,2,1
751093309,2018,1,0,0,1,0,2,7510933092018,0.5,0,NA,NA,0,2,1
751093309,2020,3,0.6666666666666666,0,3,0,5,7510933092020,0.6,0,NA,NA,0,1.6666666666666667,1
751093310,2005,2,0,0,0,0,4,7510933102005,0,0,NA,NA,0,2,0
751093310,2006,3,0,0.3333333333333333,0,0,4,7510933102006,0,0,NA,NA,0,1.3333333333333333,0
751093310,2007,1,0,0,0,0,2,7510933102007,0,0,NA,NA,0,2,0
751093310,2008,4,0.5,0,0,0,7,7510933102008,0,0,NA,NA,0,1.75,0
751093310,2009,2,1,0,0,0,4,7510933102009,0,0,NA,NA,0,2,0
751093310,2010,5,0.4,0.2,0,0,11,7510933102010,0,0,NA,NA,0,2.2,0
751093310,2011,6,0.3333333333333333,0,0,1,12,7510933102011,0,0.08333333333333333,NA,NA,0,2,0
751093310,2012,6,0.3333333333333333,0,0,0,13,7510933102012,0,0,NA,NA,0,2.1666666666666665,0
751093310,2013,4,0.5,0.25,0,0,7,7510933102013,0,0,NA,NA,0,1.75,0
751093310,2014,4,0.5,0,0,0,8,7510933102014,0,0,NA,NA,0,2,0
751093310,2015,3,0.3333333333333333,0.3333333333333333,0,0,6,7510933102015,0,0,NA,NA,0,2,0
751093310,2016,1,1,0,0,0,2,7510933102016,0,0,NA,NA,0,2,0
751093310,2017,2,1,0,3,0,3,7510933102017,1,0,NA,NA,0,1.5,1.5
751093310,2018,5,0.8,0,5,0,10,7510933102018,0.5,0,NA,NA,0,2,1
751093310,2019,4,0.75,0,3,1,8,7510933102019,0.375,0.125,NA,NA,0,2,0.75
751093310,2020,2,0,0,2,0,5,7510933102020,0.4,0,NA,NA,0,2.5,1
751093311,2006,2,1,0,0,1,4,7510933112006,0,0.25,NA,NA,0,2,0
751093311,2007,9,0.2222222222222222,0.1111111111111111,0,0,18,7510933112007,0,0,NA,NA,0,2,0
751093311,2008,10,0.4,0.2,0,0,21,7510933112008,0,0,NA,NA,0,2.1,0
751093311,2009,10,0.4,0,0,0,19,7510933112009,0,0,NA,NA,0,1.9,0
751093311,2010,8,0.25,0.125,0,1,15,7510933112010,0,0.06666666666666667,NA,NA,0,1.875,0
751093311,2011,7,0.14285714285714285,0.14285714285714285,0,0,13,7510933112011,0,0,NA,NA,0,1.8571428571428572,0
751093311,2012,7,0.8571428571428571,0.14285714285714285,0,3,12,7510933112012,0,0.25,NA,NA,0,1.7142857142857142,0
751093311,2013,5,0.2,0.2,0,0,8,7510933112013,0,0,NA,NA,0,1.6,0
751093311,2014,4,0.75,0.5,0,1,8,7510933112014,0,0.125,NA,NA,0,2,0
751093311,2015,4,0.5,0.25,0,0,8,7510933112015,0,0,NA,NA,0,2,0
751093311,2016,2,0,0,0,0,5,7510933112016,0,0,NA,NA,0,2.5,0
